Product Name,Price,Price per Unit
Schweppes Lemon Lime & Bitters Flavour Zero Sugar 1.1l,$2.80,$2.55 / 1L
Sprite Zero Sugar Lemonade Soft Drink Mini Cans 250ml X 6 Pack,$5.50,$3.67 / 1L
Fever-tree Refreshingly Light Premium Indian Tonic Water Bottles 200ml X 4 Pack,$7.00,$8.75 / 1L
Woolworths Passionfruit Bottle 1.25l,$1.10,$0.88 / 1L
Schweppes Dry Ginger Ale 300ml X4 Pack,$5.00,$4.17 / 1L
Woolworths Lightly Sparkling Berry Infusions Spring Water 1.25l,$1.60,$1.28 / 1L
Starbucks By Nespresso Blonde Espresso Roast Coffee Pods Capsules 10 Pack,$5.90,$0.59 / 1EA
Ribena Syrup Blackcurrant 1l,$7.00,$7.00 / 1L
Solo Zero Sugar Soda Syrup 300ml,$4.50,$15.00 / 1L
Prime Hydration Ice Pop 500ml,$4.50,$9.00 / 1L
Schweppes Dry Ginger Ale Zero Sugar Dry Ginger Ale 1.1l,$2.80,$2.55 / 1L
Mount Franklin No Sugar Lightly Sparkling Watermelon Water Cans 10 X375ml,$16.10,$4.29 / 1L
Schweppes Agrum Blood Orange Blood Orange 1.1l,$2.80,$2.55 / 1L
Tetley Decaffeinated Tea Bags 100 Pack,$6.90,$0.07 / 1EA
Devondale Semi Skim Long Life Milk 1l,$2.20,$2.20 / 1L
Gatorade G-active Electrolyte Water Berry Flavoured No Sugar 600ml,$4.00,$6.67 / 1L
V8 Power Blend Juice Purple Power 1.25l,$6.00,$4.80 / 1L
Coca - Cola Zero Sugar Soft Drink Multipack Cans 24 X 375ml,$22.00,$2.44 / 1L
Sunraysia Apple & Blackcurrant Juice 200ml,$1.50,$7.50 / 1L
Sanitarium So Good Long Life Vanilla Bliss Soy Milk 1l,$3.00,$3.00 / 1L
Woolworths Cola Bottle 1.25l,$1.10,$0.88 / 1L
Mount Franklin No Sugar Lightly Sparkling Pineapple Water Cans 10 X375ml,$16.10,$4.29 / 1L
Robert Timms Premium Espresso Granulated Coffee 200g,$10.70,$5.35 / 100G
Essentials Black Tea Bags 100 Pack,$1.90,$0.02 / 1EA
Coca - Cola Classic  Soft Drink Multipack Cans 375ml X 24 Pack,$22.00,$2.44 / 1L
Coca - Cola Zero Sugar Soft Drink Multipack Cans 24 X 375ml,$22.00,$2.44 / 1L
Pepsi Max Cans 30x375ml,$26.00,$2.31 / 1L
Frantelle Still Spring Water 24x600ml,$13.50,$0.94 / 1L
Nestle Sweetened Condensed Milk 395g,$2.50,$0.63 / 100G
Nestle Milo Malted Drinking Chocolate 460g,$6.50,$1.41 / 100G
Coca - Cola Classic  Soft Drink Bottle 2l,$3.65,$1.83 / 1L
Sanitarium So Good Long Life Unsweetened Almond Milk 1l,$2.00,$2.00 / 1L
V8 Apple Berry Juice Multipack 3 X 250ml,$4.30,$5.73 / 1L
Sustagen Vanilla Flavour 550g,$8.20,$1.49 / 100G
Pureharvest Organic Malt Free Soy Milk 1l,$2.00,$2.00 / 1L
Perkii Strawberry Watermelon Probiotic Drink 350ml,$3.50,$10.00 / 1L
Twinings Green Tea Bags 10 Pack 15g,$3.00,$0.30 / 1EA
Celestial Sleepy Time Herbal Tea Bags 40 Pack,$9.50,$0.24 / 1EA
Powerade Ion4 Blackcurrent Sports Drink Sipper Cap 600ml,$2.00,$3.33 / 1L
Robert Timms Premium Full-bodied Granulated Coffee 200g,$10.70,$5.35 / 100G
Twinings English Breakfast Tea  Bags 50 Pack,$7.00,$0.14 / 1EA
Woolworths Sweetened Condensed Milk 397g,$1.80,$0.45 / 100G
"Twinings Asha Sleep Camomile,peppermint Spearmint Lemon Peel Tea Bags 18 Pack",$7.50,$0.42 / 1EA
Sunraysia Apple & Mango Juice 200ml,$1.50,$7.50 / 1L
Woolworths Cola Sugar Zero Bottle 1.25l,$1.10,$0.88 / 1L
Nestle Milo Choc-malt 1kg,$15.50,$1.55 / 100G
Coca - Cola Zero Sugar Soft Drink Bottle 2l,$3.65,$1.83 / 1L
Twinings Blackcurrant & Blueberry Tea Bags 10 Pack,$3.00,$0.30 / 1EA
Gatorade G-active Electrolyte Water Grape Flavoured No Sugar 600ml,$4.00,$6.67 / 1L
Pepsi Max Bottle 1.25l,$1.80,$1.44 / 1L
Starbucks By Nespresso Single Origin Colombia Coffee Pods Capsules 10 Pack,$5.90,$0.59 / 1EA
Twinings Lemon Twist Tea Bags 10 Pack,$3.00,$0.30 / 1EA
Mount Franklin Lightly Sparkling Water Lime Cans 250ml X 6 Pack,$6.40,$4.27 / 1L
Woolworths Orange Juice 2l,$2.80,$1.40 / 1L
Coca - Cola Classic  Soft Drink Bottle 2l,$3.65,$1.83 / 1L
