Product Name,Price,Price per Unit
My Dog Fish Sardine & Tuna With Spring Vegetables Dog Food Can 400g,$2.10,$0.53 / 100G
Ultimates Indulge Adult Cat Food Whitemeat Tuna With Salmon 85g,$1.40,$1.65 / 100G
Trill Bird Honey Stick Variety Cockatiels 105g,$3.99,$3.80 / 100G
Vitapet Chicken Muesli Bars 100g,$9.00,$9.00 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Vitapet Jerhigh Duck Sticks 80g,$6.00,$7.50 / 100G
Smitten Mince Selection Adult Wet Cat Food 12 Pack,$6.00,$0.59 / 100G
Smitten Kitten Selection Wet Cat Food 12 Pack,$6.00,$0.59 / 100G
Supercoat Adult Healthy Weight Chicken Dog Food 6.7kg,$33.00,$0.49 / 100G
Purina One Adult Hairball With Chicken In Gravy Wet Cat Food 70g,$2.30,$3.29 / 100G
Nature's Gift Adult Wet Dog Food Loaf Chicken Vegetables & Rice 700g,$2.45,$0.35 / 100G
"Temptations Mix Ups Cat Nip, Chicken & Cheddar Cat Treats 85g",$4.00,$4.71 / 100G
My Dog Adult Wet Dog Food Chicken & Turkey Banquet Can 400g,$2.10,$0.53 / 100G
Pedigree Puppy Loaf With Chicken & Rice Wet Dog Food Can 700g,$3.50,$0.50 / 100G
"Baxter's Dog Food Casserole Beef, Pasta & Veg 700g",$2.25,$0.32 / 100G
Paws Fresh Adult Chilled Fresh Dog Food Gourmet Chunky Mince 600g,$6.00,$1.00 / 100G
Whiskas Tuna Flavour Favourites In Jelly 85g X24 Pack,$21.00,$1.03 / 100G
Optimum Urinary Care Ocean Fish Chunks In Jelly Wet Cat Food 85g,$2.10,$2.47 / 100G
My Dog Gourmet Beef Loaf Classics Wet Dog Food Can 400g,$2.10,$0.53 / 100G
My Dog Tender Country Lamb & Liver Loaf Classics Wet Dog Food Can 400g,$2.10,$0.53 / 100G
Baxter's Dog Food Casserole Chicken. Rice & Veg 1.2kg,$3.45,$0.29 / 100G
Pedigree Casserole With Beef & Gravy Wet Dog Food Can 1.2kg,$4.00,$0.33 / 100G
V.i.p Gourmet Adult Chilled Fresh Dog Food Roll Premium Chicken 3kg,$9.00,$0.30 / 100G
Optimum Puppy With Chicken Rice & Vegetables Wet Dog Food 100g,$1.80,$1.80 / 100G
"Fancy Feast Adult Royale Broths Tuna, Surimi & Prawns Wet Cat Food 40g",$1.60,$4.00 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
"Baxter's Dog Food Casserole Chicken, Rice & Veg 700g",$2.25,$0.32 / 100G
Supercoat Puppy Chicken Dog Food 6.7kg,$33.00,$0.49 / 100G
Purina One Adult Indoor With Chicken In Gravy Wet Cat Food 70g,$2.30,$3.29 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
